year,commodity,port,value,type,unit,quantity
1821,Broadcloth,Bombay,70963,export,cloths,4464
1821,Broadcloth,St_Helena,0,export,cloths,0
1821,Broadcloth,Benkulen,0,export,cloths,0
1821,Broadcloth,China,226528,export,cloths,12120
1821,Broadcloth,Angola,0,export,cloths,0
1821,Broadcloth,Penang,0,export,cloths,0
1821,Broadcloth,Java,0,export,cloths,0
1822,Broadcloth,Bengal,34589,export,cloths,3408
1822,Broadcloth,Madras,43105,export,cloths,2897
1822,Broadcloth,Bombay,49171,export,cloths,4360
1822,Broadcloth,St_Helena,0,export,cloths,0
1822,Broadcloth,Benkulen,0,export,cloths,0
1822,Broadcloth,China,243661,export,cloths,15076
1822,Broadcloth,Angola,0,export,cloths,0
1822,Broadcloth,Penang,0,export,cloths,0
1822,Broadcloth,Java,0,export,cloths,0
1823,Broadcloth,Bengal,33889,export,cloths,2514
1823,Broadcloth,Madras,0,export,cloths,0
1823,Broadcloth,Bombay,19948,export,cloths,1682
1823,Broadcloth,St_Helena,0,export,cloths,0
1823,Broadcloth,Benkulen,0,export,cloths,0
1823,Broadcloth,China,201880,export,cloths,14680
1823,Broadcloth,Angola,0,export,cloths,0
1823,Broadcloth,Penang,0,export,cloths,0
1823,Broadcloth,Java,0,export,cloths,0
1824,Broadcloth,Bengal,42572,export,cloths,4185
1824,Broadcloth,Madras,7819,export,cloths,1066
1824,Broadcloth,Bombay,23976,export,cloths,3422
1824,Broadcloth,St_Helena,0,export,cloths,0
1824,Broadcloth,Benkulen,0,export,cloths,0
1824,Broadcloth,China,227644,export,cloths,13701
1824,Broadcloth,Angola,0,export,cloths,0
1824,Broadcloth,Penang,0,export,cloths,0
1824,Broadcloth,Java,0,export,cloths,0
1825,Broadcloth,Bengal,22171,export,cloths,3211
1825,Broadcloth,Madras,7054,export,cloths,939
1825,Broadcloth,Bombay,0,export,cloths,0
1825,Broadcloth,St_Helena,0,export,cloths,0
1825,Broadcloth,Benkulen,0,export,cloths,0
1825,Broadcloth,China,218397,export,cloths,14520
1825,Broadcloth,Angola,0,export,cloths,0
1825,Broadcloth,Penang,0,export,cloths,0
1825,Broadcloth,Java,0,export,cloths,0
1826,Broadcloth,Bengal,4418,export,cloths,300
1826,Broadcloth,Madras,0,export,cloths,0
1826,Broadcloth,Bombay,24370,export,cloths,239
1826,Broadcloth,St_Helena,0,export,cloths,0
1826,Broadcloth,Benkulen,0,export,cloths,0
1826,Broadcloth,China,268317,export,cloths,19716
1826,Broadcloth,Angola,0,export,cloths,0
1826,Broadcloth,Penang,0,export,cloths,0
1826,Broadcloth,Java,0,export,cloths,0
1827,Broadcloth,Bengal,0,export,cloths,0
1827,Broadcloth,Madras,1765,export,cloths,120
1827,Broadcloth,Bombay,233,export,cloths,17
1827,Broadcloth,St_Helena,0,export,cloths,0
1827,Broadcloth,Benkulen,0,export,cloths,0
1827,Broadcloth,China,251576,export,cloths,17790
1827,Broadcloth,Angola,0,export,cloths,0
1827,Broadcloth,Penang,0,export,cloths,0
1827,Broadcloth,Java,0,export,cloths,0
1828,Broadcloth,Bengal,0,export,cloths,0
1828,Broadcloth,Madras,0,export,cloths,0
1828,Broadcloth,Bombay,0,export,cloths,0
1828,Broadcloth,St_Helena,0,export,cloths,0
1828,Broadcloth,Benkulen,0,export,cloths,0
1828,Broadcloth,China,194330,export,cloths,13981
1828,Broadcloth,Angola,0,export,cloths,0
1828,Broadcloth,Penang,0,export,cloths,0
1828,Broadcloth,Java,0,export,cloths,0
1829,Broadcloth,Bengal,0,export,cloths,0
1829,Broadcloth,Madras,0,export,cloths,0
1829,Broadcloth,Bombay,0,export,cloths,0
1829,Broadcloth,St_Helena,0,export,cloths,0
1829,Broadcloth,Benkulen,0,export,cloths,0
1829,Broadcloth,China,182221,export,cloths,15576
1829,Broadcloth,Angola,0,export,cloths,0
1829,Broadcloth,Penang,0,export,cloths,0
1829,Broadcloth,Java,0,export,cloths,0
1830,Broadcloth,Bengal,0,export,cloths,0
1830,Broadcloth,Madras,0,export,cloths,0
1830,Broadcloth,Bombay,0,export,cloths,0
1830,Broadcloth,St_Helena,0,export,cloths,0
1830,Broadcloth,Benkulen,0,export,cloths,0
1830,Broadcloth,China,162758,export,cloths,15706
1830,Broadcloth,Angola,0,export,cloths,0
1830,Broadcloth,Penang,0,export,cloths,0
1830,Broadcloth,Java,0,export,cloths,0
1831,Broadcloth,Bengal,0,export,cloths,0
1831,Broadcloth,Madras,0,export,cloths,0
1831,Broadcloth,Bombay,0,export,cloths,0
1831,Broadcloth,St_Helena,0,export,cloths,0
1831,Broadcloth,Benkulen,0,export,cloths,0
1831,Broadcloth,China,166656,export,cloths,16926
1831,Broadcloth,Angola,0,export,cloths,0
1831,Broadcloth,Penang,0,export,cloths,0
1831,Broadcloth,Java,0,export,cloths,0
1832,Broadcloth,Bengal,0,export,cloths,0
1832,Broadcloth,Madras,0,export,cloths,0
1832,Broadcloth,Bombay,0,export,cloths,0
1832,Broadcloth,St_Helena,0,export,cloths,0
1832,Broadcloth,Benkulen,0,export,cloths,0
1832,Broadcloth,China,136097,export,cloths,12720
1832,Broadcloth,Angola,0,export,cloths,0
1832,Broadcloth,Penang,0,export,cloths,0
1832,Broadcloth,Java,0,export,cloths,0
1833,Broadcloth,Bengal,0,export,cloths,0
1833,Broadcloth,Madras,0,export,cloths,0
1833,Broadcloth,Bombay,0,export,cloths,0
1833,Broadcloth,St_Helena,0,export,cloths,0
1833,Broadcloth,Benkulen,0,export,cloths,0
1833,Broadcloth,China,174183,export,cloths,16440
1833,Broadcloth,Angola,0,export,cloths,0
1833,Broadcloth,Penang,0,export,cloths,0
1833,Broadcloth,Java,0,export,cloths,0
1834,Broadcloth,Bengal,0,export,cloths,0
1834,Broadcloth,Madras,0,export,cloths,0
1834,Broadcloth,Bombay,0,export,cloths,0
1834,Broadcloth,St_Helena,0,export,cloths,0
1834,Broadcloth,Benkulen,0,export,cloths,0
1834,Broadcloth,China,116094,export,cloths,11136
1834,Broadcloth,Angola,0,export,cloths,0
1834,Broadcloth,Penang,0,export,cloths,0
1834,Broadcloth,Java,0,export,cloths,0
1791,Coin,Bengal,0,export,cwts,0
1791,Coin,Bombay,4740,export,cwts,695
1791,Coin,Madras,0,export,cwts,0
1791,Coin,Benkulen,0,export,cwts,0
1792,Coin,Bengal,0,export,cwts,0
1792,Coin,Bombay,9080,export,cwts,1318
1792,Coin,Madras,0,export,cwts,0
1792,Coin,Benkulen,0,export,cwts,0
1793,Coin,Bengal,0,export,cwts,0
1793,Coin,Bombay,0,export,cwts,0
1793,Coin,Madras,0,export,cwts,0
1793,Coin,Benkulen,0,export,cwts,0
1794,Coin,Bengal,0,export,cwts,0
1794,Coin,Bombay,7901,export,cwts,1002
1794,Coin,Madras,0,export,cwts,0
1794,Coin,Benkulen,0,export,cwts,0
1795,Coin,Bengal,0,export,cwts,0
1795,Coin,Bombay,0,export,cwts,0
1795,Coin,Madras,19153,export,cwts,2405
1795,Coin,Benkulen,0,export,cwts,0
1796,Coin,Bengal,0,export,cwts,0
1796,Coin,Bombay,0,export,cwts,0
1796,Coin,Madras,0,export,cwts,0
1796,Coin,Benkulen,0,export,cwts,0
1797,Coin,Bengal,0,export,cwts,0
1797,Coin,Bombay,0,export,cwts,0
1797,Coin,Madras,25747,export,cwts,3002
1797,Coin,Benkulen,0,export,cwts,0
1798,Coin,Bengal,0,export,cwts,0
1798,Coin,Bombay,0,export,cwts,0
1798,Coin,Madras,0,export,cwts,0
1798,Coin,Benkulen,2561,export,cwts,300
1799,Coin,Bengal,0,export,cwts,0
1799,Coin,Bombay,0,export,cwts,0
1799,Coin,Madras,0,export,cwts,0
1799,Coin,Benkulen,0,export,cwts,0
1800,Coin,Bengal,0,export,cwts,0
1800,Coin,Bombay,0,export,cwts,0
1800,Coin,Madras,0,export,cwts,0
1800,Coin,Benkulen,0,export,cwts,0
1801,Coin,Bengal,0,export,cwts,0
1801,Coin,Bombay,0,export,cwts,0
1801,Coin,Madras,0,export,cwts,0
1801,Coin,Benkulen,0,export,cwts,0
1802,Coin,Bengal,0,export,cwts,0
1802,Coin,Bombay,0,export,cwts,0
1802,Coin,Madras,0,export,cwts,0
1802,Coin,Benkulen,0,export,cwts,0
1803,Coin,Bengal,0,export,cwts,0
1803,Coin,Bombay,0,export,cwts,0
1803,Coin,Madras,19380,export,cwts,2087
1803,Coin,Benkulen,0,export,cwts,0
1804,Coin,Bengal,10406,export,cwts,1068
1804,Coin,Bombay,0,export,cwts,0
1804,Coin,Madras,13082,export,cwts,1337
1804,Coin,Benkulen,0,export,cwts,0
1805,Coin,Bengal,0,export,cwts,0
1805,Coin,Bombay,0,export,cwts,0
1805,Coin,Madras,0,export,cwts,0
1805,Coin,Benkulen,0,export,cwts,0
1806,Coin,Bengal,0,export,cwts,0
1806,Coin,Bombay,0,export,cwts,0
1806,Coin,Madras,0,export,cwts,0
1806,Coin,Benkulen,0,export,cwts,0
1807,Coin,Bengal,0,export,cwts,0
1807,Coin,Bombay,0,export,cwts,0
1807,Coin,Madras,0,export,cwts,0
1807,Coin,Benkulen,0,export,cwts,0
1808,Coin,Bengal,0,export,cwts,0
1808,Coin,Bombay,33366,export,cwts,3255
1808,Coin,Madras,0,export,cwts,0
1808,Coin,Benkulen,0,export,cwts,0
1809,Coin,Bengal,0,export,cwts,0
1809,Coin,Bombay,0,export,cwts,0
1809,Coin,Madras,47889,export,cwts,5376
1809,Coin,Benkulen,0,export,cwts,0
1810,Coin,Bengal,0,export,cwts,0
1810,Coin,Bombay,0,export,cwts,0
1810,Coin,Madras,25777,export,cwts,2817
1810,Coin,Benkulen,0,export,cwts,0
1811,Coin,Bengal,0,export,cwts,0
1811,Coin,Bombay,0,export,cwts,0
1811,Coin,Madras,5334,export,cwts,500
1811,Coin,Benkulen,0,export,cwts,0
1760,Copper,Bengal,46499,export,cwts,8783
1760,Copper,Madras,25191,export,cwts,5013
1760,Copper,Bombay,19983,export,cwts,3844
1760,Copper,St_Helena,0,export,cwts,0
1760,Copper,Benkulen,0,export,cwts,0
1760,Copper,China,0,export,cwts,0
1760,Copper,Penang,0,export,cwts,0
1760,Copper,Java,0,export,cwts,0
1761,Copper,Bengal,57853,export,cwts,10413
1761,Copper,Madras,31286,export,cwts,6030
1761,Copper,Bombay,51047,export,cwts,10657
1761,Copper,St_Helena,0,export,cwts,0
1761,Copper,Benkulen,0,export,cwts,0
1761,Copper,China,0,export,cwts,0
1761,Copper,Penang,0,export,cwts,0
1761,Copper,Java,0,export,cwts,0
1762,Copper,Bengal,55561,export,cwts,9266
1762,Copper,Madras,18998,export,cwts,3300
1762,Copper,Bombay,66569,export,cwts,10936
1762,Copper,St_Helena,0,export,cwts,0
1762,Copper,Benkulen,804,export,cwts,1000
1762,Copper,China,0,export,cwts,0
1762,Copper,Penang,0,export,cwts,0
1762,Copper,Java,0,export,cwts,0
1763,Copper,Bengal,32813,export,cwts,5044
1763,Copper,Madras,19922,export,cwts,3186
1763,Copper,Bombay,43969,export,cwts,6844
1763,Copper,St_Helena,0,export,cwts,0
1763,Copper,Benkulen,0,export,cwts,0
1763,Copper,China,0,export,cwts,0
1763,Copper,Penang,0,export,cwts,0
1763,Copper,Java,0,export,cwts,0
1764,Copper,Bengal,15545,export,cwts,2615
1764,Copper,Madras,8147,export,cwts,1404
1764,Copper,Bombay,30527,export,cwts,4949
1764,Copper,St_Helena,0,export,cwts,0
1764,Copper,Benkulen,0,export,cwts,0
1764,Copper,China,0,export,cwts,0
1764,Copper,Penang,0,export,cwts,0
1764,Copper,Java,0,export,cwts,0
1765,Copper,Bengal,15227,export,cwts,2603
1765,Copper,Madras,12664,export,cwts,2248
1765,Copper,Bombay,34448,export,cwts,5851
1765,Copper,St_Helena,0,export,cwts,0
1765,Copper,Benkulen,0,export,cwts,0
1765,Copper,China,0,export,cwts,0
1765,Copper,Penang,0,export,cwts,0
1765,Copper,Java,0,export,cwts,0
1766,Copper,Bengal,24656,export,cwts,4011
1766,Copper,Madras,35684,export,cwts,6215
1766,Copper,Bombay,56891,export,cwts,9310
1766,Copper,St_Helena,0,export,cwts,0
1766,Copper,Benkulen,0,export,cwts,0
1766,Copper,China,0,export,cwts,0
1766,Copper,Penang,0,export,cwts,0
1766,Copper,Java,0,export,cwts,0
1767,Copper,Bengal,24776,export,cwts,4043
1767,Copper,Madras,24905,export,cwts,4254
1767,Copper,Bombay,50871,export,cwts,8213
1767,Copper,St_Helena,0,export,cwts,0
1767,Copper,Benkulen,0,export,cwts,0
1767,Copper,China,0,export,cwts,0
1767,Copper,Penang,0,export,cwts,0
1767,Copper,Java,0,export,cwts,0
1768,Copper,Bengal,42771,export,cwts,7017
1768,Copper,Madras,30516,export,cwts,5211
1768,Copper,Bombay,19688,export,cwts,3204
1768,Copper,St_Helena,0,export,cwts,0
1768,Copper,Benkulen,0,export,cwts,0
1768,Copper,China,0,export,cwts,0
1768,Copper,Penang,0,export,cwts,0
1768,Copper,Java,0,export,cwts,0
1769,Copper,Bengal,45264,export,cwts,7355
1769,Copper,Madras,26982,export,cwts,4588
1769,Copper,Bombay,20300,export,cwts,3210
1769,Copper,St_Helena,0,export,cwts,0
1769,Copper,Benkulen,0,export,cwts,0
1769,Copper,China,0,export,cwts,0
1769,Copper,Penang,0,export,cwts,0
1769,Copper,Java,0,export,cwts,0
1770,Copper,Bengal,43910,export,cwts,6980
1770,Copper,Madras,23512,export,cwts,4008
1770,Copper,Bombay,19638,export,cwts,3656
1770,Copper,St_Helena,0,export,cwts,0
1770,Copper,Benkulen,0,export,cwts,0
1770,Copper,China,0,export,cwts,0
1770,Copper,Penang,0,export,cwts,0
1770,Copper,Java,0,export,cwts,0
1771,Copper,Bengal,18788,export,cwts,2969
1771,Copper,Madras,11547,export,cwts,1999
1771,Copper,Bombay,31969,export,cwts,5143
1771,Copper,St_Helena,0,export,cwts,0
1771,Copper,Benkulen,0,export,cwts,0
1771,Copper,China,0,export,cwts,0
1771,Copper,Penang,0,export,cwts,0
1771,Copper,Java,0,export,cwts,0
1772,Copper,Bengal,12224,export,cwts,2030
1772,Copper,Madras,5779,export,cwts,984
1772,Copper,Bombay,71536,export,cwts,11588
1772,Copper,St_Helena,0,export,cwts,0
1772,Copper,Benkulen,0,export,cwts,0
1772,Copper,China,0,export,cwts,0
1772,Copper,Penang,0,export,cwts,0
1772,Copper,Java,0,export,cwts,0
1773,Copper,Bengal,30597,export,cwts,4880
1773,Copper,Madras,21192,export,cwts,3608
1773,Copper,Bombay,38107,export,cwts,6125
1773,Copper,St_Helena,0,export,cwts,0
1773,Copper,Benkulen,0,export,cwts,0
1773,Copper,China,0,export,cwts,0
1773,Copper,Penang,0,export,cwts,0
1773,Copper,Java,0,export,cwts,0
1774,Copper,Bengal,74326,export,cwts,13120
1774,Copper,Madras,52669,export,cwts,9900
1774,Copper,Bombay,56709,export,cwts,10000
1774,Copper,St_Helena,0,export,cwts,0
1774,Copper,Benkulen,0,export,cwts,0
1774,Copper,China,0,export,cwts,0
1774,Copper,Penang,0,export,cwts,0
1774,Copper,Java,0,export,cwts,0
1775,Copper,Bengal,67431,export,cwts,12027
1775,Copper,Madras,32005,export,cwts,6021
1775,Copper,Bombay,54840,export,cwts,7998
1775,Copper,St_Helena,0,export,cwts,0
1775,Copper,Benkulen,0,export,cwts,0
1775,Copper,China,0,export,cwts,0
1775,Copper,Penang,0,export,cwts,0
1775,Copper,Java,0,export,cwts,0
1776,Copper,Bengal,109905,export,cwts,22667
1776,Copper,Madras,43697,export,cwts,9428
1776,Copper,Bombay,43629,export,cwts,9228
1776,Copper,St_Helena,0,export,cwts,0
1776,Copper,Benkulen,0,export,cwts,0
1776,Copper,China,0,export,cwts,0
1776,Copper,Penang,0,export,cwts,0
1776,Copper,Java,0,export,cwts,0
1777,Copper,Bengal,126438,export,cwts,26184
1777,Copper,Madras,40128,export,cwts,9008
1777,Copper,Bombay,32973,export,cwts,7012
1777,Copper,St_Helena,0,export,cwts,0
1777,Copper,Benkulen,0,export,cwts,0
1777,Copper,China,0,export,cwts,0
1777,Copper,Penang,0,export,cwts,0
1777,Copper,Java,0,export,cwts,0
1778,Copper,Bengal,60658,export,cwts,12442
1778,Copper,Madras,64643,export,cwts,13530
1778,Copper,Bombay,29312,export,cwts,6010
1778,Copper,St_Helena,0,export,cwts,0
1778,Copper,Benkulen,999,export,cwts,204
1778,Copper,China,0,export,cwts,0
1778,Copper,Penang,0,export,cwts,0
1778,Copper,Java,0,export,cwts,0
1779,Copper,Bengal,69741,export,cwts,15816
1779,Copper,Madras,52098,export,cwts,12017
1779,Copper,Bombay,52825,export,cwts,12010
1779,Copper,St_Helena,0,export,cwts,0
1779,Copper,Benkulen,870,export,cwts,200
1779,Copper,China,0,export,cwts,0
1779,Copper,Penang,0,export,cwts,0
1779,Copper,Java,0,export,cwts,0
1780,Copper,Bengal,83463,export,cwts,18431
1780,Copper,Madras,51570,export,cwts,11414
1780,Copper,Bombay,37426,export,cwts,8414
1780,Copper,St_Helena,0,export,cwts,0
1780,Copper,Benkulen,0,export,cwts,0
1780,Copper,China,0,export,cwts,0
1780,Copper,Penang,0,export,cwts,0
1780,Copper,Java,0,export,cwts,0
1781,Copper,Bengal,38583,export,cwts,7771
1781,Copper,Madras,14968,export,cwts,3002
1781,Copper,Bombay,11812,export,cwts,2403
1781,Copper,St_Helena,0,export,cwts,0
1781,Copper,Benkulen,0,export,cwts,0
1781,Copper,China,0,export,cwts,0
1781,Copper,Penang,0,export,cwts,0
1781,Copper,Java,0,export,cwts,0
1782,Copper,Bengal,60944,export,cwts,12025
1782,Copper,Madras,48521,export,cwts,10020
1782,Copper,Bombay,21786,export,cwts,4503
1782,Copper,St_Helena,0,export,cwts,0
1782,Copper,Benkulen,0,export,cwts,0
1782,Copper,China,0,export,cwts,0
1782,Copper,Penang,0,export,cwts,0
1782,Copper,Java,0,export,cwts,0
1783,Copper,Bengal,80467,export,cwts,16055
1783,Copper,Madras,62842,export,cwts,12110
1783,Copper,Bombay,61906,export,cwts,12149
1783,Copper,St_Helena,0,export,cwts,0
1783,Copper,Benkulen,0,export,cwts,0
1783,Copper,China,0,export,cwts,0
1783,Copper,Penang,0,export,cwts,0
1783,Copper,Java,0,export,cwts,0
1784,Copper,Bengal,84439,export,cwts,16212
1784,Copper,Madras,14738,export,cwts,2885
1784,Copper,Bombay,22194,export,cwts,4209
1784,Copper,St_Helena,0,export,cwts,0
1784,Copper,Benkulen,0,export,cwts,0
1784,Copper,China,0,export,cwts,0
1784,Copper,Penang,0,export,cwts,0
1784,Copper,Java,0,export,cwts,0
1785,Copper,Bengal,40208,export,cwts,8104
1785,Copper,Madras,23200,export,cwts,4613
1785,Copper,Bombay,35654,export,cwts,7171
1785,Copper,St_Helena,9,export,cwts,1
1785,Copper,Benkulen,0,export,cwts,0
1785,Copper,China,0,export,cwts,0
1785,Copper,Penang,0,export,cwts,0
1785,Copper,Java,0,export,cwts,0
1786,Copper,Bengal,14834,export,cwts,3001
1786,Copper,Madras,19744,export,cwts,4002
1786,Copper,Bombay,26591,export,cwts,5402
1786,Copper,St_Helena,0,export,cwts,0
1786,Copper,Benkulen,0,export,cwts,0
1786,Copper,China,0,export,cwts,0
1786,Copper,Penang,0,export,cwts,0
1786,Copper,Java,0,export,cwts,0
1787,Copper,Bengal,38710,export,cwts,8002
1787,Copper,Madras,20172,export,cwts,4170
1787,Copper,Bombay,33845,export,cwts,7000
1787,Copper,St_Helena,0,export,cwts,0
1787,Copper,Benkulen,0,export,cwts,0
1787,Copper,China,2093,export,cwts,430
1787,Copper,Penang,0,export,cwts,0
1787,Copper,Java,0,export,cwts,0
1788,Copper,Bengal,35011,export,cwts,8501
1788,Copper,Madras,33016,export,cwts,8001
1788,Copper,Bombay,40905,export,cwts,9938
1788,Copper,St_Helena,0,export,cwts,0
1788,Copper,Benkulen,0,export,cwts,0
1788,Copper,China,1993,export,cwts,460
1788,Copper,Penang,0,export,cwts,0
1788,Copper,Java,0,export,cwts,0
1789,Copper,Bengal,35259,export,cwts,7800
1789,Copper,Madras,25531,export,cwts,6000
1789,Copper,Bombay,21984,export,cwts,5001
1789,Copper,St_Helena,0,export,cwts,0
1789,Copper,Benkulen,0,export,cwts,0
1789,Copper,China,19223,export,cwts,5000
1789,Copper,Penang,0,export,cwts,0
1789,Copper,Java,0,export,cwts,0
1790,Copper,Bengal,76422,export,cwts,16006
1790,Copper,Madras,54031,export,cwts,11946
1790,Copper,Bombay,138034,export,cwts,29531
1790,Copper,St_Helena,0,export,cwts,0
1790,Copper,Benkulen,0,export,cwts,0
1790,Copper,China,23435,export,cwts,5000
1790,Copper,Penang,0,export,cwts,0
1790,Copper,Java,0,export,cwts,0
1791,Copper,Bengal,45698,export,cwts,9610
1791,Copper,Madras,40670,export,cwts,8799
1791,Copper,Bombay,92335,export,cwts,19606
1791,Copper,St_Helena,0,export,cwts,0
1791,Copper,Benkulen,0,export,cwts,0
1791,Copper,China,12398,export,cwts,2400
1791,Copper,Penang,0,export,cwts,0
1791,Copper,Java,0,export,cwts,0
1792,Copper,Bengal,39735,export,cwts,7710
1792,Copper,Madras,16174,export,cwts,3002
1792,Copper,Bombay,46054,export,cwts,9021
1792,Copper,St_Helena,0,export,cwts,0
1792,Copper,Benkulen,0,export,cwts,0
1792,Copper,China,0,export,cwts,0
1792,Copper,Penang,0,export,cwts,0
1792,Copper,Java,0,export,cwts,0
1793,Copper,Bengal,38689,export,cwts,6198
1793,Copper,Madras,13991,export,cwts,2201
1793,Copper,Bombay,31494,export,cwts,4835
1793,Copper,St_Helena,0,export,cwts,0
1793,Copper,Benkulen,0,export,cwts,0
1793,Copper,China,0,export,cwts,0
1793,Copper,Penang,0,export,cwts,0
1793,Copper,Java,0,export,cwts,0
1794,Copper,Bengal,94304,export,cwts,15240
1794,Copper,Madras,33476,export,cwts,5400
1794,Copper,Bombay,47362,export,cwts,7742
1794,Copper,St_Helena,0,export,cwts,0
1794,Copper,Benkulen,0,export,cwts,0
1794,Copper,China,0,export,cwts,0
1794,Copper,Penang,0,export,cwts,0
1794,Copper,Java,0,export,cwts,0
1795,Copper,Bengal,128944,export,cwts,21861
1795,Copper,Madras,41428,export,cwts,7001
1795,Copper,Bombay,0,export,cwts,0
1795,Copper,St_Helena,0,export,cwts,0
1795,Copper,Benkulen,0,export,cwts,0
1795,Copper,China,0,export,cwts,0
1795,Copper,Penang,0,export,cwts,0
1795,Copper,Java,0,export,cwts,0
